"","Nazwa","Typ","Regon","WK","PK","GK","GT","PT","id","Rok","TypOkresu","Okres","Dzial","Rozdzial","Paragraf","P4","PL","ZA","WW"
"151","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","428","0","3932.00","3430.00","3430.00"
"152","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","430","0","112805.00","105122.93","100943.28"
"153","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","436","0","5876.00","5527.44","5527.44"
"154","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","439","0","1316.00","271.79","271.79"
"155","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","441","0","1536.00","394.46","394.46"
"156","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","444","0","348861.00","348860.51","348860.51"
"157","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","448","0","828.00","801.00","801.00"
"158","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","453","0","514.00","",""
"159","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","470","0","3914.00","2049.00","2049.00"
"160","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","471","0","10000.00","8606.62","8606.62"
"161","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","479","0","4451916.00","4281568.73","4182664.81"
"162","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","480","0","295620.00","295618.46","295618.46"
"163","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","605","0","20000.00","20000.00","20000.00"
"164","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80101","606","0","255300.00","255300.00","255300.00"
"165","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80107","302","0","644.00","270.00","270.00"
"166","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80107","411","0","54594.00","51807.72","48698.81"
"167","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80107","412","0","4453.00","3695.08","3434.50"
"168","Szkoła Podstawowa Nr 1","JB","000903334     ","10","02","01","1","0","Rb28s_9a67b3d02fc447678630dcabbe745ba8","2022","Kwartal","4","801","80107","428","0","229.00","50.00","50.00"
